orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temp,ms
62.19,2.00,-5.13,-0.00,0.00,0.00,0.06,0.12,-0.17,0.41,1.00,9.58,0.34,0.88,9.76,28,11.43
62.19,2.00,-5.13,0.00,-0.00,0.00,0.05,0.12,-0.21,0.40,1.00,9.54,0.34,0.88,9.76,28,9.55
62.19,2.00,-5.13,0.00,-0.00,0.00,0.06,0.10,-0.15,0.41,0.99,9.60,0.34,0.88,9.76,28,10.43
62.19,2.00,-5.13,0.00,0.00,0.00,0.05,0.12,-0.19,0.40,1.00,9.57,0.34,0.88,9.76,28,11.38
62.19,2.00,-5.13,0.00,0.00,0.00,0.05,0.10,-0.22,0.40,0.99,9.54,0.34,0.88,9.76,28,10.6
62.19,2.00,-5.13,0.00,0.00,-0.00,0.05,0.11,-0.21,0.40,0.97,9.56,0.34,0.88,9.76,28,11.81
62.19,2.00,-5.13,-0.00,-0.00,0.00,0.02,0.10,-0.17,0.37,0.98,9.58,0.35,0.88,9.76,28,9.59
62.19,2.00,-5.13,0.00,-0.00,0.00,0.04,0.09,-0.19,0.39,0.98,9.56,0.35,0.88,9.76,28,11.08
62.19,2.00,-5.19,-0.00,-0.00,-0.00,0.04,0.10,-0.18,0.39,0.98,9.57,0.35,0.88,9.76,28,11.47
62.19,2.00,-5.19,0.00,0.00,0.00,0.04,0.10,-0.18,0.39,0.98,9.58,0.35,0.88,9.76,28,11.66
62.19,2.00,-5.19,0.00,0.00,0.00,0.03,0.10,-0.18,0.38,0.99,9.57,0.35,0.88,9.76,28,9.54
62.19,2.00,-5.19,-0.00,-0.00,-0.00,0.06,0.11,-0.16,0.40,0.96,9.54,0.35,0.88,9.76,28,11.21
62.19,2.00,-5.19,-0.00,-0.00,-0.00,0.04,0.09,-0.21,0.39,0.98,9.54,0.35,0.88,9.76,28,10.99
62.19,2.00,-5.19,-0.00,-0.00,0.00,0.04,0.08,-0.20,0.40,0.97,9.55,0.35,0.88,9.75,28,10.88
62.19,2.00,-5.19,0.00,0.00,0.00,0.03,0.09,-0.19,0.38,0.98,9.56,0.35,0.88,9.75,28,8.23
62.19,2.00,-5.19,0.01,-0.00,0.00,0.04,0.08,-0.19,0.40,0.97,9.56,0.35,0.88,9.75,28,11.95
62.19,2.00,-5.19,0.00,0.00,0.00,0.06,0.09,-0.17,0.42,0.98,9.58,0.35,0.88,9.75,28,10.47
62.19,2.00,-5.19,-0.00,0.00,-0.00,0.05,0.07,-0.20,0.41,0.99,9.55,0.35,0.89,9.75,28,10.8
62.19,2.00,-5.19,0.00,0.00,0.00,0.05,0.10,-0.20,0.39,0.98,9.52,0.35,0.89,9.75,28,10.99
62.19,2.00,-5.19,-0.00,0.00,-0.00,0.04,0.08,-0.22,0.40,0.97,9.53,0.35,0.89,9.75,28,9.83
62.19,2.00,-5.19,-0.00,-0.00,0.00,0.04,0.10,-0.18,0.39,0.99,9.57,0.35,0.89,9.75,28,10.68
62.19,2.06,-5.19,-0.00,-0.00,0.00,0.05,0.10,-0.21,0.41,0.99,9.54,0.35,0.89,9.75,28,11.72
62.19,2.06,-5.19,0.00,0.00,0.00,0.04,0.08,-0.21,0.39,0.98,9.54,0.35,0.89,9.75,28,11.47
62.19,2.06,-5.19,0.00,0.00,0.00,0.05,0.09,-0.19,0.41,0.97,9.55,0.35,0.89,9.75,28,10.1
62.19,2.06,-5.19,-0.00,-0.00,0.00,0.05,0.08,-0.20,0.41,1.00,9.56,0.35,0.89,9.75,28,10.1
62.19,2.06,-5.19,0.00,0.00,0.00,0.04,0.09,-0.22,0.39,0.98,9.53,0.35,0.89,9.75,28,10.8
62.19,2.06,-5.19,0.00,-0.00,0.00,0.06,0.10,-0.16,0.41,0.99,9.58,0.35,0.89,9.75,28,11.16
62.19,2.06,-5.19,-0.00,0.00,0.00,0.05,0.11,-0.16,0.40,1.00,9.58,0.35,0.89,9.75,28,10.48
62.19,2.06,-5.19,-0.00,-0.00,-0.00,0.04,0.08,-0.18,0.39,0.98,9.57,0.35,0.89,9.75,28,10.24
62.19,2.06,-5.19,0.00,0.00,-0.00,0.04,0.09,-0.17,0.40,0.99,9.58,0.35,0.89,9.75,28,10.66
62.19,2.06,-5.19,-0.00,0.00,0.00,0.05,0.10,-0.22,0.41,0.98,9.57,0.35,0.89,9.75,28,11.56
62.19,2.06,-5.19,-0.00,-0.00,-0.00,0.06,0.08,-0.19,0.41,0.98,9.56,0.35,0.89,9.75,28,10.94
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.07,-0.19,0.39,0.96,9.56,0.35,0.89,9.75,28,11.59
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.07,-0.19,0.40,0.97,9.56,0.35,0.89,9.75,28,11.04
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.09,-0.20,0.40,0.99,9.55,0.35,0.89,9.75,28,11.9
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.20,0.43,1.00,9.57,0.35,0.89,9.75,28,12.38
62.19,2.06,-5.25,0.00,0.00,-0.00,0.06,0.10,-0.19,0.41,1.00,9.56,0.35,0.89,9.75,28,11.39
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.05,0.09,-0.21,0.41,0.98,9.54,0.35,0.89,9.75,28,9.29
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.05,0.08,-0.21,0.40,0.98,9.54,0.35,0.89,9.75,28,10.94
62.19,2.06,-5.25,-0.00,0.00,0.00,0.04,0.10,-0.20,0.40,1.00,9.55,0.35,0.89,9.75,28,11.75
62.19,2.06,-5.25,0.00,0.00,-0.00,0.06,0.10,-0.20,0.41,1.01,9.57,0.35,0.89,9.75,28,8.9
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.11,-0.18,0.39,0.96,9.55,0.35,0.89,9.75,28,11.35
62.19,2.06,-5.25,0.00,0.00,0.00,0.03,0.09,-0.22,0.39,0.99,9.53,0.35,0.89,9.75,28,10.89
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.23,0.40,0.98,9.52,0.35,0.89,9.75,28,12.21
62.19,2.06,-5.25,0.00,-0.00,-0.00,0.06,0.09,-0.18,0.42,0.99,9.57,0.35,0.89,9.75,28,11.06
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.08,-0.16,0.41,0.97,9.55,0.35,0.89,9.75,28,10.27
62.19,2.06,-5.25,0.00,-0.00,0.00,0.06,0.07,-0.20,0.40,0.98,9.55,0.35,0.89,9.75,28,10.84
62.19,2.06,-5.25,-0.00,0.00,0.00,0.06,0.08,-0.19,0.42,0.98,9.56,0.35,0.89,9.75,28,12.06
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.08,-0.20,0.40,0.98,9.55,0.35,0.89,9.75,28,9.22
62.19,2.06,-5.25,-0.00,0.00,0.00,0.04,0.08,-0.19,0.40,0.98,9.56,0.35,0.89,9.75,28,10.69
62.19,2.06,-5.25,0.00,0.00,-0.00,0.04,0.08,-0.20,0.40,0.97,9.55,0.35,0.89,9.75,28,11.74
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.08,-0.21,0.40,0.99,9.56,0.35,0.89,9.75,28,11.91
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.10,-0.21,0.42,1.00,9.54,0.35,0.89,9.75,28,10.58
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.06,0.08,-0.22,0.42,0.97,9.53,0.35,0.89,9.75,28,11.27
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.06,0.09,-0.21,0.41,0.98,9.54,0.35,0.89,9.75,28,10.1
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.08,-0.21,0.41,0.97,9.54,0.35,0.89,9.75,28,11.7
62.19,2.06,-5.25,0.00,0.00,0.00,0.03,0.09,-0.19,0.39,0.99,9.55,0.35,0.89,9.75,28,10.72
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.06,0.09,-0.19,0.42,0.99,9.56,0.35,0.89,9.75,28,10.1
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.12,-0.20,0.40,1.02,9.55,0.35,0.89,9.75,28,12.5
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.07,-0.22,0.40,0.97,9.53,0.35,0.89,9.75,28,10.49
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.06,0.09,-0.19,0.41,0.97,9.57,0.35,0.89,9.75,28,12.41
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.06,0.08,-0.18,0.40,1.00,9.54,0.35,0.89,9.75,28,11.19
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.09,-0.17,0.40,0.99,9.58,0.35,0.89,9.75,28,11.05
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.04,0.08,-0.18,0.39,0.97,9.57,0.35,0.89,9.75,28,10.87
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.08,-0.17,0.40,0.98,9.58,0.35,0.89,9.75,28,11.71
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.21,0.39,0.98,9.54,0.35,0.89,9.75,28,9.91
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.06,0.09,-0.19,0.38,0.99,9.56,0.35,0.89,9.75,28,11.3
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.07,-0.21,0.41,0.97,9.54,0.35,0.89,9.75,28,10.96
62.19,2.06,-5.25,0.00,-0.01,0.00,0.05,0.08,-0.19,0.40,0.97,9.56,0.35,0.89,9.75,28,11.78
62.19,2.06,-5.25,0.00,-0.00,0.00,0.03,0.08,-0.19,0.39,0.97,9.56,0.35,0.89,9.75,28,8.26
62.19,2.06,-5.25,0.00,-0.00,0.00,0.03,0.09,-0.17,0.39,0.99,9.58,0.35,0.89,9.75,28,11.71
62.19,2.06,-5.25,0.00,0.00,-0.00,0.05,0.09,-0.20,0.41,0.98,9.55,0.35,0.89,9.75,28,11.0
62.19,2.06,-5.25,0.00,-0.00,-0.00,0.02,0.09,-0.19,0.41,0.98,9.57,0.35,0.89,9.75,28,12.37
62.19,2.06,-5.25,0.00,-0.00,-0.00,0.04,0.08,-0.20,0.40,0.98,9.55,0.35,0.89,9.75,28,10.82
62.19,2.06,-5.25,-0.00,0.00,0.00,0.05,0.09,-0.18,0.40,0.99,9.57,0.35,0.89,9.75,28,10.75
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.09,-0.18,0.41,0.98,9.57,0.35,0.89,9.75,28,11.9
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.09,-0.18,0.39,0.99,9.57,0.35,0.89,9.75,28,11.28
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.09,-0.21,0.39,0.99,9.55,0.35,0.89,9.75,28,10.75
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.09,-0.18,0.41,0.99,9.57,0.35,0.89,9.75,28,11.61
62.19,2.06,-5.25,-0.00,0.00,0.00,0.06,0.07,-0.22,0.42,0.96,9.53,0.35,0.89,9.75,28,10.97
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.09,-0.22,0.40,0.99,9.53,0.35,0.89,9.75,28,11.15
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.05,0.09,-0.20,0.43,0.97,9.58,0.35,0.89,9.75,28,11.68
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.07,0.08,-0.17,0.39,0.98,9.55,0.35,0.89,9.75,28,9.75
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.03,0.09,-0.19,0.39,0.99,9.56,0.35,0.89,9.75,28,11.29
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.09,-0.18,0.41,0.99,9.57,0.35,0.89,9.75,28,12.23
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.07,-0.18,0.41,0.96,9.57,0.35,0.89,9.75,28,10.43
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.09,-0.19,0.41,0.98,9.56,0.35,0.89,9.75,28,9.95
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.09,-0.16,0.41,0.99,9.53,0.35,0.89,9.75,28,11.22
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.08,-0.20,0.41,0.98,9.55,0.35,0.89,9.75,28,12.19
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.10,-0.20,0.42,1.00,9.55,0.35,0.89,9.75,28,11.94
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.20,0.39,0.99,9.55,0.35,0.89,9.75,27,8.75
62.19,2.06,-5.25,-0.00,0.00,0.00,0.04,0.09,-0.18,0.40,0.99,9.57,0.35,0.89,9.75,27,11.43
62.19,2.06,-5.25,0.00,-0.00,-0.00,0.03,0.10,-0.17,0.39,1.00,9.58,0.35,0.89,9.75,27,12.06
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.07,-0.20,0.41,0.96,9.56,0.35,0.89,9.75,27,12.35
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.06,0.10,-0.21,0.41,1.00,9.54,0.35,0.89,9.75,27,9.83
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.09,-0.19,0.41,0.98,9.56,0.35,0.89,9.75,27,11.81
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.08,-0.16,0.41,0.97,9.58,0.35,0.89,9.75,27,11.12
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.08,-0.22,0.41,0.99,9.57,0.35,0.89,9.75,27,10.74
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.05,0.09,-0.18,0.39,0.98,9.53,0.35,0.89,9.75,27,11.18
62.19,2.06,-5.25,-0.00,0.00,0.00,0.05,0.07,-0.21,0.41,0.97,9.54,0.35,0.89,9.75,27,12.83
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.09,-0.20,0.41,0.98,9.55,0.35,0.89,9.75,27,10.3
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.09,-0.20,0.40,0.98,9.55,0.35,0.89,9.75,27,10.97
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.08,-0.19,0.40,0.98,9.55,0.35,0.89,9.75,27,12.2
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.08,-0.20,0.41,0.99,9.56,0.35,0.89,9.75,27,9.53
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.09,-0.20,0.41,0.99,9.55,0.35,0.89,9.75,27,12.08
62.19,2.06,-5.25,-0.00,0.00,0.00,0.05,0.09,-0.21,0.41,0.98,9.54,0.35,0.89,9.75,27,11.75
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.06,0.08,-0.18,0.42,0.97,9.57,0.35,0.89,9.75,27,12.11
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.07,-0.17,0.41,0.96,9.58,0.35,0.89,9.75,27,10.11
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.05,0.10,-0.18,0.38,0.99,9.53,0.35,0.89,9.75,27,10.95
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.22,0.39,0.99,9.53,0.35,0.89,9.75,27,10.96
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.04,0.07,-0.17,0.40,0.96,9.58,0.35,0.89,9.75,27,11.95
62.19,2.06,-5.25,0.00,-0.00,0.00,0.07,0.08,-0.21,0.43,0.98,9.54,0.35,0.89,9.75,27,9.25
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.09,-0.20,0.41,0.98,9.55,0.35,0.89,9.75,27,10.91
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.09,-0.14,0.41,0.99,9.54,0.35,0.89,9.75,27,13.07
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.07,-0.20,0.40,0.97,9.55,0.35,0.89,9.75,27,10.42
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.07,-0.20,0.40,0.96,9.55,0.35,0.89,9.75,27,10.53
62.19,2.06,-5.25,-0.00,0.00,0.00,0.04,0.07,-0.20,0.39,0.96,9.55,0.35,0.89,9.75,27,10.63
62.19,2.06,-5.25,-0.00,0.00,0.00,0.06,0.09,-0.21,0.42,0.99,9.54,0.35,0.89,9.75,27,11.62
62.19,2.06,-5.25,0.00,0.00,-0.00,0.05,0.09,-0.22,0.39,0.97,9.57,0.35,0.89,9.75,27,11.11
62.19,2.06,-5.25,-0.00,0.00,0.00,0.03,0.07,-0.18,0.42,0.98,9.57,0.35,0.89,9.75,27,11.18
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.21,0.39,0.99,9.54,0.35,0.89,9.75,27,10.1
62.19,2.06,-5.25,0.00,0.00,-0.00,0.04,0.09,-0.19,0.40,0.99,9.56,0.35,0.89,9.75,27,11.55
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.05,0.08,-0.18,0.41,0.98,9.57,0.35,0.89,9.75,27,11.66
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.05,0.07,-0.17,0.40,0.97,9.57,0.35,0.89,9.75,27,11.15
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.08,-0.18,0.40,0.99,9.55,0.35,0.89,9.75,27,10.12
62.19,2.06,-5.25,0.00,-0.00,0.00,0.06,0.08,-0.17,0.41,0.98,9.58,0.35,0.89,9.75,27,12.07
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.08,-0.19,0.40,0.97,9.56,0.35,0.89,9.75,27,11.37
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.09,-0.18,0.42,0.99,9.57,0.35,0.89,9.75,27,11.22
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.07,-0.19,0.41,0.97,9.56,0.35,0.89,9.75,27,9.74
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.05,0.07,-0.22,0.40,0.98,9.56,0.35,0.89,9.75,27,12.48
62.19,2.06,-5.25,0.00,0.00,-0.00,0.04,0.10,-0.21,0.40,1.00,9.54,0.35,0.89,9.75,27,12.25
62.19,2.06,-5.25,0.00,-0.00,0.00,0.03,0.07,-0.18,0.38,0.97,9.57,0.35,0.89,9.75,27,11.38
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.08,-0.20,0.40,0.97,9.55,0.35,0.89,9.75,27,10.23
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.19,0.41,0.99,9.56,0.35,0.89,9.75,27,10.23
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.09,-0.19,0.42,0.96,9.50,0.35,0.89,9.75,27,12.22
62.19,2.06,-5.25,0.00,-0.00,0.00,0.06,0.09,-0.20,0.42,0.99,9.55,0.35,0.89,9.75,27,12.24
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.09,-0.22,0.40,0.99,9.53,0.35,0.89,9.75,27,8.13
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.06,-0.16,0.41,0.95,9.59,0.35,0.89,9.75,27,11.09
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.10,-0.21,0.42,1.00,9.54,0.35,0.89,9.75,27,11.65
62.19,2.06,-5.25,0.00,0.00,0.00,0.03,0.07,-0.20,0.41,0.97,9.57,0.35,0.89,9.75,27,11.98
62.19,2.06,-5.25,-0.00,0.00,0.00,0.05,0.08,-0.15,0.41,0.97,9.59,0.35,0.89,9.75,27,10.54
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.08,-0.18,0.40,0.98,9.57,0.35,0.89,9.75,27,12.01
62.19,2.06,-5.25,0.00,0.00,-0.00,0.04,0.06,-0.21,0.40,0.96,9.54,0.35,0.89,9.75,27,11.68
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.04,0.09,-0.20,0.42,0.98,9.56,0.35,0.89,9.75,27,11.04
62.19,2.06,-5.25,-0.00,0.00,0.00,0.06,0.08,-0.19,0.42,0.97,9.56,0.35,0.89,9.75,27,10.8
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.06,0.06,-0.21,0.42,0.96,9.54,0.35,0.89,9.75,27,10.28
62.19,2.06,-5.25,0.00,0.00,-0.00,0.06,0.08,-0.19,0.41,0.98,9.56,0.35,0.89,9.75,27,12.21
62.19,2.06,-5.25,0.00,0.01,-0.00,0.05,0.09,-0.19,0.41,0.98,9.56,0.35,0.89,9.75,27,11.75
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.08,-0.20,0.42,0.97,9.58,0.35,0.89,9.75,27,11.65
62.19,2.06,-5.25,0.00,-0.00,0.00,0.06,0.07,-0.17,0.41,0.98,9.57,0.35,0.89,9.75,27,9.17
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.08,-0.19,0.40,0.97,9.56,0.35,0.89,9.75,27,11.29
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.04,0.09,-0.20,0.40,0.99,9.55,0.35,0.89,9.75,27,11.79
62.19,2.06,-5.25,-0.00,0.00,0.00,0.06,0.09,-0.20,0.41,0.99,9.55,0.35,0.89,9.75,27,11.69
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.06,0.07,-0.17,0.40,0.98,9.58,0.35,0.89,9.75,27,10.17
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.05,0.08,-0.16,0.40,0.99,9.53,0.35,0.89,9.75,27,11.09
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.07,-0.21,0.41,0.97,9.54,0.35,0.89,9.75,27,11.75
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.06,0.05,-0.21,0.42,0.95,9.54,0.35,0.89,9.75,27,11.8
62.19,2.06,-5.25,0.00,-0.00,0.00,0.06,0.09,-0.19,0.42,0.99,9.56,0.35,0.89,9.75,27,9.03
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.07,-0.15,0.38,0.97,9.57,0.35,0.89,9.75,27,11.27
62.19,2.06,-5.25,-0.00,0.00,0.00,0.03,0.07,-0.18,0.39,0.97,9.56,0.35,0.89,9.75,27,12.58
62.19,2.06,-5.25,-0.00,0.00,0.00,0.05,0.09,-0.20,0.41,0.99,9.55,0.35,0.89,9.75,27,10.86
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.08,-0.17,0.42,0.97,9.58,0.35,0.89,9.75,27,8.81
62.19,2.06,-5.25,0.00,0.00,-0.00,0.05,0.08,-0.19,0.40,0.98,9.56,0.35,0.89,9.75,27,11.08
62.19,2.06,-5.25,0.00,-0.00,0.00,0.04,0.08,-0.19,0.40,0.98,9.56,0.35,0.89,9.75,27,11.41
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.06,0.09,-0.23,0.40,0.97,9.54,0.35,0.89,9.75,27,11.63
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.02,0.09,-0.18,0.37,0.99,9.57,0.35,0.89,9.75,27,11.01
62.19,2.06,-5.25,0.00,-0.00,0.00,0.03,0.09,-0.17,0.39,0.98,9.58,0.35,0.89,9.75,27,10.79
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.19,0.39,0.99,9.56,0.35,0.89,9.75,27,11.18
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.08,-0.19,0.40,0.97,9.56,0.35,0.89,9.75,27,10.65
62.19,2.06,-5.25,-0.00,0.00,0.00,0.05,0.08,-0.19,0.41,0.98,9.55,0.35,0.89,9.75,27,11.18
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.04,0.11,-0.19,0.39,1.01,9.56,0.35,0.89,9.75,27,10.89
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.08,-0.18,0.39,0.98,9.57,0.35,0.89,9.75,27,11.58
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.05,0.07,-0.24,0.41,0.97,9.51,0.35,0.89,9.75,27,11.88
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.07,-0.19,0.40,1.00,9.55,0.35,0.89,9.75,27,11.79
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.10,-0.20,0.41,0.97,9.59,0.35,0.89,9.75,28,9.47
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.07,-0.20,0.40,0.96,9.55,0.35,0.89,9.75,28,11.92
62.19,2.06,-5.25,0.00,0.00,-0.00,0.05,0.09,-0.22,0.40,0.98,9.53,0.35,0.89,9.75,28,10.65
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.05,0.09,-0.21,0.41,0.99,9.54,0.35,0.89,9.75,28,12.13
62.19,2.06,-5.25,-0.00,-0.00,-0.00,0.05,0.09,-0.21,0.40,0.98,9.54,0.35,0.89,9.75,28,9.84
62.19,2.06,-5.25,0.00,-0.00,-0.00,0.06,0.07,-0.17,0.40,0.97,9.57,0.35,0.89,9.75,28,12.01
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.04,0.09,-0.22,0.39,0.99,9.53,0.35,0.89,9.75,28,11.45
62.19,2.06,-5.25,0.00,-0.00,-0.00,0.06,0.09,-0.21,0.42,0.99,9.54,0.35,0.89,9.75,28,11.96
62.19,2.06,-5.25,0.00,0.00,0.00,0.05,0.09,-0.17,0.41,0.98,9.58,0.35,0.89,9.75,28,7.82
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.05,-0.19,0.41,0.94,9.56,0.35,0.89,9.75,28,11.93
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.04,0.09,-0.23,0.40,0.99,9.54,0.35,0.89,9.75,28,11.37
62.19,2.06,-5.25,-0.00,0.00,0.00,0.05,0.09,-0.21,0.40,0.97,9.55,0.35,0.89,9.75,28,12.57
62.19,2.06,-5.25,-0.00,-0.00,0.00,0.06,0.12,-0.15,0.41,1.02,9.60,0.35,0.89,9.75,28,8.54
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.07,-0.17,0.40,0.96,9.58,0.35,0.89,9.75,28,11.19
62.19,2.06,-5.25,0.00,-0.00,0.00,0.03,0.07,-0.17,0.39,0.97,9.58,0.35,0.89,9.75,28,11.43
62.19,2.06,-5.25,-0.00,0.00,0.00,0.06,0.07,-0.19,0.40,0.99,9.52,0.35,0.89,9.75,28,11.91
62.19,2.06,-5.25,0.00,0.00,-0.00,0.04,0.09,-0.23,0.40,0.98,9.57,0.35,0.89,9.75,28,11.04
62.19,2.06,-5.25,-0.00,0.00,0.00,0.06,0.08,-0.17,0.41,0.97,9.58,0.35,0.89,9.75,28,10.84
62.19,2.06,-5.25,0.00,0.00,0.00,0.04,0.09,-0.20,0.39,0.98,9.55,0.35,0.89,9.75,28,11.87
62.19,2.06,-5.25,-0.00,0.00,0.00,0.02,0.10,-0.20,0.37,1.00,9.55,0.35,0.89,9.75,28,10.47
62.19,2.06,-5.25,0.00,0.00,0.00,0.06,0.09,-0.20,0.40,0.97,9.52,0.35,0.89,9.75,28,12.79
62.19,2.06,-5.25,-0.00,0.00,0.00,0.04,0.07,-0.23,0.38,0.98,9.57,0.35,0.89,9.75,28,8.74
62.19,2.06,-5.25,-0.00,0.00,-0.00,0.04,0.08,-0.18,0.39,0.97,9.57,0.35,0.89,9.75,28,12.02
62.19,2.06,-5.25,0.00,0.00,0.00,0.03,0.09,-0.23,0.39,0.98,9.52,0.35,0.89,9.75,28,12.31
62.19,2.06,-5.25,0.00,-0.00,0.00,0.05,0.06,-0.20,0.40,0.96,9.55,0.35,0.89,9.75,28,11.37
62.19,2.06,-5.25,0.00,0.00,0.00,0.03,0.09,-0.22,0.38,0.99,9.53,0.35,0.89,9.75,28,9.37
62.19,2.06,-5.25,0.00,0.00,0.00,0.02,0.11,-0.18,0.41,0.97,9.58,0.35,0.89,9.75,28,11.68
