orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
15.81,-15.38,72.25,0.66,-0.87,0.79,0.79,-2.40,-0.35,-2.03,-11.23,2.97,-2.64,-8.96,2.95,29,10.69
15.19,-15.63,71.75,0.69,-0.79,0.70,0.61,-2.26,0.01,-2.24,-11.16,3.32,-2.67,-8.93,3.03,29,12.32
14.63,-15.81,71.19,0.75,-0.63,0.56,0.22,-2.70,0.86,-2.47,-11.59,3.98,-2.70,-8.89,3.11,29,9.26
14.19,-16.00,70.63,0.75,-0.63,0.56,-0.09,-2.85,0.89,-2.82,-11.71,4.09,-2.73,-8.85,3.20,29,10.37
13.31,-16.31,69.56,0.78,-0.58,0.50,-0.15,-2.92,0.69,-2.90,-11.74,3.98,-2.75,-8.81,3.28,29,10.54
12.94,-16.44,69.00,0.78,-0.59,0.49,-0.11,-2.80,0.48,-2.97,-10.99,3.59,-2.80,-8.74,3.44,29,11.41
12.56,-16.56,68.44,0.78,-0.60,0.49,-0.17,-2.25,0.15,-2.77,-10.84,3.67,-2.82,-8.70,3.53,28,11.54
12.13,-16.69,67.88,0.82,-0.63,0.53,0.04,-2.14,0.14,-2.46,-10.79,4.01,-2.85,-8.65,3.62,28,9.4
11.69,-16.88,67.25,0.86,-0.65,0.58,-0.29,-2.24,0.52,-3.17,-10.84,4.24,-2.87,-8.60,3.71,28,11.01
10.75,-17.19,65.94,0.98,-0.68,0.56,-0.61,-2.44,0.74,-3.51,-11.00,4.56,-2.89,-8.55,3.81,28,12.64
10.38,-17.25,65.19,1.06,-0.66,0.53,-0.98,-2.52,1.10,-3.90,-11.02,5.02,-2.93,-8.44,4.03,28,9.23
10.00,-17.38,64.44,1.13,-0.66,0.51,-1.50,-2.32,1.21,-4.44,-10.76,5.25,-2.95,-8.37,4.15,28,12.31
9.56,-17.50,63.63,1.16,-0.69,0.59,-1.76,-2.46,2.03,-4.32,-10.21,6.92,-2.97,-8.31,4.26,28,9.43
9.13,-17.63,62.81,1.16,-0.69,0.59,-0.75,-0.01,2.83,-3.74,-8.26,7.20,-2.99,-8.24,4.37,28,10.65
8.19,-17.88,61.38,0.84,-0.71,0.65,-0.37,0.40,2.41,-3.38,-7.78,6.87,-3.01,-8.19,4.46,28,11.0
7.75,-18.00,60.88,0.70,-0.63,0.60,-0.56,1.11,2.57,-3.59,-7.03,7.10,-3.03,-8.14,4.53,28,10.0
7.31,-18.13,60.38,0.62,-0.55,0.58,-0.46,0.32,2.33,-3.52,-7.77,6.94,-3.08,-8.06,4.65,28,25.0
6.94,-18.31,59.94,0.55,-0.47,0.59,-0.54,0.11,2.32,-3.68,-8.43,7.35,-3.11,-8.02,4.70,28,7.01
6.50,-18.50,59.56,0.47,-0.40,0.61,-0.61,-0.60,2.82,-3.76,-8.59,7.57,-3.14,-7.98,4.74,28,0.0
6.13,-18.69,59.25,0.32,-0.33,0.68,-0.54,-0.89,3.03,-3.73,-8.84,7.81,-3.18,-7.94,4.78,28,22.0
5.31,-19.13,58.63,0.27,-0.32,0.69,-0.62,-1.04,3.54,-3.84,-8.96,8.35,-3.22,-7.91,4.81,28,8.78
4.88,-19.38,58.38,0.24,-0.31,0.65,-0.59,-1.10,3.84,-3.85,-8.98,8.68,-3.25,-7.88,4.84,28,0.0
4.50,-19.56,58.19,0.24,-0.28,0.55,-0.66,-1.02,4.07,-4.38,-8.47,9.14,-3.30,-7.82,4.89,28,11.84
4.25,-19.69,57.94,0.30,-0.22,0.46,-1.07,-0.65,4.24,-4.80,-9.49,9.02,-3.33,-7.79,4.92,28,11.05
4.00,-19.88,57.63,0.35,-0.14,0.43,-1.46,-1.70,4.09,-4.71,-9.35,9.44,-3.36,-7.76,4.95,28,12.47
3.88,-20.06,57.44,0.34,0.02,0.39,-1.35,-1.59,4.48,-4.92,-9.52,9.63,-3.40,-7.73,4.97,28,7.73
3.69,-20.31,57.19,0.39,0.21,0.43,-1.72,-2.45,6.60,-5.17,-10.15,11.60,-3.44,-7.70,4.99,28,12.76
3.44,-20.81,56.69,0.45,0.17,0.42,-2.42,-3.29,7.28,-6.74,-11.60,12.82,-3.51,-7.62,5.05,28,13.64
3.38,-21.00,56.44,0.48,0.14,0.35,-3.22,-3.97,7.76,-7.31,-12.06,13.40,-3.54,-7.59,5.08,28,6.43
3.31,-21.13,56.19,0.45,0.08,0.27,-3.77,-4.46,8.31,-7.05,-12.13,14.86,-3.55,-7.57,5.11,28,10.34
3.25,-21.19,55.94,0.35,-0.13,-0.04,-3.68,-4.41,9.59,-7.23,-11.96,14.74,-3.54,-7.55,5.14,28,10.25
3.44,-20.94,55.50,0.31,-0.23,-0.30,-3.28,-4.30,9.39,-6.79,-11.85,14.57,-3.51,-7.55,5.17,28,10.48
3.69,-20.56,55.38,0.26,-0.32,-0.58,-4.18,-4.52,11.84,-7.63,-12.08,17.04,-3.45,-7.55,5.20,28,11.85
4.06,-20.06,55.31,0.20,-0.44,-0.85,-4.82,-6.13,12.54,-8.18,-13.71,17.78,-3.26,-7.61,5.25,28,12.24
4.56,-19.38,55.38,0.01,-0.51,-1.09,-5.33,-8.41,12.28,-8.47,-16.08,17.52,-3.13,-7.66,5.24,28,7.34
5.06,-18.63,55.63,-1.03,-0.68,-1.42,-5.15,-10.74,10.78,-8.15,-18.50,15.97,-2.99,-7.76,5.18,28,12.69
5.94,-16.81,57.31,-1.90,-0.80,-1.59,-4.80,-12.61,9.78,-7.63,-20.51,14.85,-2.83,-7.90,5.06,28,11.54
6.38,-15.63,59.00,-2.94,-0.97,-1.85,-3.21,-13.20,9.60,-5.86,-21.29,14.46,-2.64,-8.09,4.86,28,10.68
6.81,-14.25,61.19,-4.05,-1.26,-2.12,-1.54,-17.71,7.76,-5.04,-28.94,13.38,-2.15,-8.61,4.16,28,11.72
7.13,-12.63,64.19,-6.92,-1.76,-2.85,-4.01,-19.50,10.10,-5.86,-28.43,13.71,-1.84,-8.92,3.61,28,11.55
7.94,-8.88,72.50,-8.34,-1.83,-3.11,-5.26,-17.61,9.24,-6.77,-26.85,12.14,-1.51,-9.24,2.90,28,10.84
8.44,-6.81,77.88,-9.74,-1.76,-3.29,-3.33,-15.74,2.19,-4.50,-25.26,4.23,-1.17,-9.51,2.04,28,12.71
9.13,-4.75,84.13,-11.47,-1.58,-3.53,-3.57,-16.18,-2.99,-4.29,-21.78,-6.09,-0.44,-9.79,-0.29,28,10.96
10.19,-2.56,91.69,-13.66,-1.13,-3.93,-1.69,-5.31,-9.52,-1.74,-14.95,-11.32,-0.05,-9.64,-1.79,28,10.29
12.00,-0.25,100.50,-17.97,0.20,-4.55,-1.95,0.20,1.65,-1.59,-8.97,-1.77,0.36,-9.17,-3.43,28,9.85
18.88,4.56,120.88,-18.72,0.33,-4.72,-0.61,3.90,5.03,0.16,-4.48,0.01,0.78,-8.38,-5.02,28,11.06
24.38,6.75,131.44,-18.79,0.28,-4.73,-1.47,2.83,6.30,-0.31,-4.46,-0.14,1.48,-5.95,-7.64,28,11.43
184.56,8.69,142.06,-18.75,0.29,-4.78,-1.56,1.24,7.73,-0.26,-5.00,-0.20,1.74,-4.41,-8.58,28,13.5
182.88,10.25,152.75,-18.71,0.27,-4.81,-2.06,-2.12,9.25,-0.12,-4.84,0.03,1.93,-2.71,-9.22,28,8.54
181.25,11.38,163.56,-18.68,0.25,-4.87,-2.07,-4.12,9.66,-0.03,-5.04,0.11,2.04,-0.92,-9.54,28,10.05
179.63,12.00,174.44,-18.65,0.21,-4.95,-2.15,-6.01,9.56,-0.08,-5.11,0.02,2.06,0.89,-9.54,28,11.63
176.31,11.69,-163.75,-18.62,0.19,-5.00,-1.93,-7.80,9.36,0.05,-5.12,0.15,1.83,4.37,-8.58,28,11.44
174.56,10.75,-152.94,-18.57,0.18,-5.04,-1.88,-9.56,8.61,0.02,-5.24,0.02,1.59,5.91,-7.65,28,10.88
172.69,9.38,-142.25,-18.55,0.17,-5.09,-1.57,-11.16,7.67,0.06,-5.32,0.00,1.28,7.25,-6.47,28,11.73
330.63,7.50,-131.69,-18.51,0.16,-5.13,-0.82,-13.63,4.98,0.07,-5.28,-0.08,0.90,8.34,-5.07,28,8.22
340.25,2.69,-111.00,-18.46,0.14,-5.22,-0.33,-14.44,3.30,0.12,-5.29,-0.20,0.46,9.14,-3.51,28,12.95
343.44,-0.06,-100.75,-18.42,0.13,-5.27,0.12,-15.01,1.60,0.11,-5.37,-0.23,-0.51,9.79,-0.10,28,8.6
346.00,-2.94,-90.63,-18.41,0.11,-5.32,0.63,-15.17,-0.18,0.12,-5.38,-0.29,-1.01,9.61,1.61,28,10.33
348.19,-5.94,-80.44,-18.37,0.09,-5.37,1.07,-15.07,-1.95,0.09,-5.57,-0.39,-1.50,9.11,3.28,28,31.9
350.13,-8.81,-70.19,-18.30,0.06,-5.46,2.08,-13.84,-5.22,0.10,-5.54,-0.40,-1.97,8.30,4.82,28,5.85
353.44,-14.06,-49.31,-18.28,0.05,-5.51,2.49,-12.77,-6.63,0.10,-5.56,-0.43,-2.74,5.88,7.35,28,0.84
354.94,-16.19,-38.63,-18.25,0.03,-5.56,2.87,-11.42,-7.83,0.16,-5.51,-0.53,-3.02,4.35,8.25,28,17.61
356.38,-17.94,-27.75,-18.21,0.02,-5.60,3.18,-9.86,-8.79,0.17,-5.48,-0.59,-3.21,2.67,8.87,28,0.49
357.81,-19.13,-16.75,-18.16,-0.01,-5.71,3.54,-6.39,-9.84,0.23,-5.48,-0.66,-3.31,0.90,9.18,28,12.62
0.63,-19.69,5.50,-18.13,-0.02,-5.76,3.59,-4.55,-9.97,0.28,-5.44,-0.79,-3.31,-0.88,9.18,28,13.85
2.13,-19.06,16.63,-18.10,-0.03,-5.81,3.56,-2.81,-9.75,0.35,-5.47,-0.87,-3.21,-2.65,8.87,28,6.99
3.69,-17.81,27.63,-18.05,-0.04,-5.85,3.36,-1.14,-9.22,0.35,-5.47,-0.95,-2.71,-5.85,7.38,28,11.36
5.31,-16.06,38.38,-18.02,-0.05,-5.90,2.76,1.69,-7.28,0.42,-5.49,-1.03,-2.33,-7.18,6.24,28,10.87
9.00,-11.06,59.31,-17.94,-0.07,-5.99,2.32,2.78,-5.96,0.44,-5.49,-1.06,-1.88,-8.27,4.90,28,24.76
11.13,-8.00,69.44,-17.90,-0.07,-6.03,1.83,3.63,-4.49,0.46,-5.46,-1.09,-1.37,-9.09,3.40,28,0.0
13.63,-4.75,79.44,-17.87,-0.08,-6.08,1.27,4.22,-2.90,0.45,-5.38,-1.12,-0.24,-9.80,0.10,28,10.83
16.44,-1.38,89.31,-17.83,-0.09,-6.13,0.14,4.37,0.45,0.47,-5.29,-1.11,0.33,-9.67,-1.56,28,10.15
19.88,1.94,99.19,-17.76,-0.11,-6.21,-0.43,4.06,2.10,0.47,-5.15,-1.08,0.90,-9.22,-3.19,28,12.46
29.44,8.38,119.06,-17.72,-0.11,-6.26,-0.94,3.36,3.61,0.48,-5.11,-1.10,1.43,-8.47,-4.71,28,12.31
36.63,11.25,129.19,-17.69,-0.12,-6.30,-1.42,2.49,4.96,0.48,-4.96,-1.11,1.91,-7.45,-6.07,28,8.63
185.50,13.69,139.50,-17.65,-0.14,-6.35,-1.86,1.24,6.10,0.44,-4.79,-1.12,2.65,-4.71,-8.17,28,11.04
183.31,15.63,150.00,-17.62,-0.15,-6.40,-2.41,-1.62,7.73,0.46,-4.71,-1.11,2.88,-3.09,-8.84,28,13.2
179.13,17.81,171.56,-17.57,-0.16,-6.50,-2.55,-3.29,8.11,0.45,-4.66,-1.12,3.00,-1.36,-9.23,28,9.84
177.06,17.94,-177.56,-17.53,-0.17,-6.54,-2.57,-5.01,8.22,0.44,-4.61,-1.09,3.02,0.39,-9.32,28,15.28
174.94,17.31,-166.69,-17.51,-0.18,-6.59,-2.48,-6.71,8.05,0.39,-4.60,-1.03,2.71,3.82,-8.61,28,6.24
172.75,16.06,-156.00,-17.48,-0.20,-6.64,-2.03,-10.02,6.88,0.37,-4.64,-0.95,2.40,5.38,-7.83,28,11.58
170.44,14.13,-145.50,-17.40,-0.21,-6.72,-1.63,-11.40,5.90,0.35,-4.65,-0.91,1.99,6.75,-6.82,28,9.73
323.94,8.75,-125.19,-17.37,-0.22,-6.77,-1.19,-12.60,4.74,0.30,-4.69,-0.84,1.49,7.91,-5.59,28,13.72
330.38,5.44,-115.38,-17.35,-0.23,-6.82,-0.63,-13.53,3.38,0.29,-4.71,-0.80,0.32,9.43,-2.66,28,8.56
335.31,1.81,-105.75,-17.31,-0.24,-6.86,-0.04,-14.17,1.96,0.24,-4.76,-0.55,-0.32,9.74,-1.05,28,11.54
339.31,-1.88,-96.19,-17.28,-0.25,-6.91,1.19,-14.54,-1.09,0.21,-4.80,-0.52,-0.98,9.74,0.57,28,10.21
342.63,-5.69,-86.63,-17.19,-0.25,-6.99,1.83,-14.32,-2.71,0.20,-4.90,-0.54,-1.62,9.42,2.16,28,11.64
348.06,-13.19,-67.25,-17.14,-0.26,-7.02,2.48,-13.78,-4.27,0.24,-4.98,-0.59,-2.23,8.80,3.68,28,16.44
350.38,-16.56,-57.25,-17.11,-0.26,-7.07,3.07,-12.92,-5.71,0.30,-5.05,-0.72,-3.29,6.75,6.29,28,9.69
352.56,-19.56,-47.00,-17.08,-0.26,-7.12,4.08,-10.64,-8.07,0.38,-5.25,-0.76,-3.69,5.39,7.30,28,10.98
354.56,-22.13,-36.38,-17.07,-0.26,-7.18,4.08,-10.64,-8.07,0.41,-5.41,-0.81,-3.99,3.85,8.08,28,8.24
356.50,-24.06,-25.50,-16.99,-0.27,-7.26,4.64,-7.71,-9.45,0.45,-5.52,-0.86,-4.19,2.19,8.58,28,10.6
0.38,-25.75,-3.00,-16.97,-0.27,-7.32,4.80,-6.13,-9.88,0.53,-5.66,-1.06,-4.26,0.46,8.81,28,13.58
2.31,-25.38,8.25,-16.93,-0.28,-7.36,4.76,-4.43,-9.89,0.58,-5.80,-1.16,-4.03,-2.97,8.42,28,10.31
4.31,-24.25,19.44,-16.88,-0.29,-7.41,4.61,-2.82,-9.59,0.59,-5.80,-1.32,-3.73,-4.58,7.82,28,9.15
6.38,-22.38,30.31,-16.86,-0.30,-7.46,4.32,-1.22,-9.14,0.68,-5.76,-1.52,-3.32,-6.04,6.97,28,10.27
8.56,-19.81,40.88,-16.76,-0.31,-7.56,3.61,1.58,-7.49,0.79,-5.72,-1.59,-2.81,-7.31,5.89,28,15.08
13.44,-13.13,60.94,-16.72,-0.32,-7.60,3.09,2.70,-6.30,0.86,-5.64,-1.67,-1.56,-9.12,3.23,28,8.54
16.31,-9.19,70.50,-16.69,-0.33,-7.66,2.60,3.61,-5.16,1.04,-5.51,-1.93,-1.56,-9.12,3.23,28,10.27
19.50,-5.00,79.81,-16.66,-0.34,-7.70,1.95,4.16,-3.80,1.09,-5.45,-2.08,-0.12,-9.80,0.16,28,21.96
23.19,-0.75,89.00,-16.60,-0.34,-7.74,0.62,4.33,-1.04,1.22,-5.34,-2.44,0.60,-9.68,-1.39,28,1.0
27.56,3.50,98.19,-16.54,-0.40,-7.83,27.74,-25.52,-35.74,29.05,-34.79,-38.65,1.31,-9.26,-2.91,28,14.33
35.50,9.75,117.13,-16.75,-3.02,-5.27,21.72,-29.44,-22.21,23.38,-38.04,-26.63,1.66,-8.59,-4.41,28,8.33
40.38,11.94,125.88,-14.99,-1.63,-5.70,11.85,-2.98,18.67,14.78,-20.19,-7.73,2.13,-6.94,-6.59,28,22.8
43.13,12.56,133.50,-12.64,-3.10,-3.98,4.77,-4.05,-3.14,6.93,-10.14,-10.52,2.16,-6.08,-7.38,28,5.47
185.75,12.25,146.81,-10.50,-3.26,-2.99,20.86,0.99,-31.09,22.94,-4.24,-39.11,2.08,-5.23,-8.02,28,10.63
184.06,11.19,151.31,-7.20,-3.82,-2.83,28.02,21.61,-30.67,29.93,17.00,-39.11,1.73,-4.41,-8.58,28,8.93
182.75,10.19,152.75,-1.96,-3.07,-1.81,2.90,10.37,-4.78,2.29,-4.19,-6.67,1.48,-4.39,-8.63,28,10.5
181.38,8.69,153.00,0.86,-3.91,-1.60,0.64,-4.64,8.94,1.86,-9.09,0.28,1.22,-4.44,-8.65,28,13.77
178.50,5.50,151.94,1.81,-4.14,-1.39,3.67,5.40,-4.49,4.61,0.82,-13.10,0.94,-4.58,-8.61,28,9.84
177.25,3.88,150.88,2.16,-3.94,-1.12,-3.88,7.93,-4.73,-3.22,3.18,-13.28,0.39,-4.89,-8.49,28,10.48
176.31,2.31,150.00,1.67,-3.64,-0.75,0.73,10.88,-8.74,-3.16,7.77,-18.34,0.13,-5.00,-8.43,28,8.95
175.63,0.75,149.25,1.43,-3.37,-0.28,-3.04,9.81,-8.38,-3.15,4.70,-16.75,-0.11,-5.11,-8.36,28,11.74
174.38,-2.06,147.75,1.44,-3.22,-0.27,-3.23,9.88,-7.40,-3.59,4.65,-15.69,-0.36,-5.22,-8.28,28,13.91
173.94,-3.38,146.75,1.71,-2.80,-0.00,-11.58,5.48,-6.93,-12.16,0.11,-15.11,-0.58,-5.36,-8.18,28,8.52
174.06,-4.44,145.75,1.79,-1.74,0.73,-11.83,6.54,3.38,-12.59,1.04,-4.69,-0.87,-5.62,-7.98,28,10.99
174.88,-5.13,144.75,1.80,-0.51,1.44,-3.42,6.77,-6.92,-4.37,1.02,-14.81,-0.94,-5.74,-7.88,28,11.83
175.94,-5.50,143.88,1.64,1.31,1.23,-3.20,6.72,-2.52,-4.12,0.86,-10.33,-0.91,-5.86,-7.80,28,11.64
177.25,-5.06,142.25,1.57,0.85,0.23,1.16,5.02,-1.17,0.29,-0.95,-8.89,-0.86,-5.97,-7.72,28,11.23
176.94,-4.56,141.25,1.77,0.53,-0.78,1.64,1.36,-2.47,0.86,-4.75,-10.10,-0.78,-6.11,-7.62,28,9.11
176.31,-3.81,140.06,2.07,0.56,-1.48,0.80,4.13,-2.18,-0.72,-3.56,-10.67,-0.47,-6.44,-7.37,28,11.67
175.50,-2.75,138.81,2.23,0.83,-1.83,-0.31,1.55,-3.53,-0.59,-5.05,-10.77,-0.27,-6.61,-7.23,28,11.31
173.94,-0.25,136.44,2.01,1.42,-1.91,0.05,1.33,-3.55,0.00,-5.42,-10.66,-0.05,-6.75,-7.10,28,10.66
173.38,1.00,135.44,1.81,1.72,-1.76,-0.65,0.45,-4.14,-0.47,-6.42,-11.13,0.18,-6.87,-6.98,28,11.2
359.63,2.38,134.50,1.65,1.90,-1.48,-0.53,-0.62,-4.98,-0.07,-7.37,-11.93,0.61,-7.07,-6.76,28,10.72
2.63,3.56,133.69,1.49,1.95,-1.10,-0.68,-0.29,-5.16,0.41,-7.35,-11.82,0.78,-7.15,-6.65,28,12.21
5.38,4.56,132.88,1.33,1.96,-0.69,0.57,0.73,-5.31,1.50,-6.49,-11.87,0.92,-7.23,-6.55,28,9.87
7.75,5.38,132.19,1.17,1.94,-0.26,0.58,1.03,-5.00,1.61,-6.26,-11.47,1.03,-7.29,-6.46,28,13.01
9.75,6.00,131.50,0.97,1.70,0.44,0.16,1.78,-4.46,1.27,-5.57,-10.84,1.10,-7.36,-6.38,28,8.9
12.69,6.75,130.25,0.94,1.54,0.65,0.01,2.11,-3.92,1.17,-5.31,-10.22,1.18,-7.49,-6.21,28,10.14
13.69,6.88,129.69,0.92,1.39,0.79,0.16,1.38,-3.33,1.33,-6.28,-9.21,1.19,-7.55,-6.13,28,10.32
14.50,7.00,129.06,0.89,1.28,0.89,0.14,1.27,-3.08,1.43,-6.47,-8.69,1.19,-7.61,-6.06,28,10.43
15.19,6.94,128.50,0.85,1.19,0.96,0.24,1.14,-2.63,1.77,-6.77,-8.03,1.18,-7.67,-5.99,28,69.53
15.69,6.88,127.94,0.71,0.99,1.11,0.71,0.81,-2.02,1.87,-6.91,-7.95,1.15,-7.72,-5.92,28,9.29
16.31,6.50,127.00,0.63,0.89,1.17,0.99,1.43,-2.13,2.11,-6.33,-8.00,1.11,-7.77,-5.86,28,0.94
16.44,6.25,126.63,0.58,0.81,1.21,0.69,0.41,-1.71,1.76,-7.40,-7.52,1.07,-7.82,-5.81,28,13.32
16.44,6.00,126.25,0.54,0.72,1.18,1.03,0.62,-1.51,2.06,-7.24,-7.28,1.02,-7.86,-5.76,28,5.62
16.44,5.69,125.88,0.56,0.66,1.16,1.36,1.31,-0.79,2.70,-7.31,-6.27,0.92,-7.94,-5.66,28,0.22
16.44,5.38,125.44,0.59,0.64,1.09,1.36,1.91,-1.38,2.24,-6.08,-6.99,0.88,-7.99,-5.61,28,9.32
16.63,4.94,124.63,0.64,0.66,0.91,1.37,1.85,-1.59,2.22,-6.17,-7.15,0.84,-8.03,-5.55,28,0.59
16.81,4.75,124.25,0.63,0.63,0.76,1.44,1.45,-1.42,2.26,-6.61,-6.93,0.82,-8.07,-5.50,28,0.0
17.06,4.69,123.88,0.64,0.64,0.62,1.46,1.26,-1.55,2.27,-6.84,-6.99,0.80,-8.11,-5.44,28,11.55
17.38,4.69,123.44,0.64,0.66,0.47,1.09,0.67,-2.32,1.51,-7.68,-8.05,0.81,-8.18,-5.33,28,9.86
17.81,4.75,123.06,0.63,0.68,0.34,0.39,0.45,-2.73,1.21,-7.76,-8.01,0.82,-8.21,-5.28,28,0.98
18.31,4.81,122.69,0.60,0.69,0.27,-0.13,0.23,-2.81,0.70,-8.01,-8.05,0.84,-8.24,-5.23,28,8.85
18.81,4.88,122.38,0.50,0.74,0.32,0.09,0.39,-2.52,0.95,-7.88,-7.71,0.85,-8.27,-5.18,28,10.55
19.88,5.00,121.75,0.45,0.80,0.40,0.02,0.40,-2.61,0.88,-7.90,-7.75,0.86,-8.30,-5.14,28,23.13
20.44,5.00,121.50,0.41,0.87,0.49,-0.19,0.71,-3.07,0.75,-6.67,-8.76,0.86,-8.35,-5.06,28,1.97
21.00,5.06,121.19,0.37,0.95,0.56,-0.02,1.91,-3.75,0.85,-6.46,-8.78,0.87,-8.37,-5.02,28,9.05
21.75,5.06,120.94,0.41,1.18,0.63,0.28,2.02,-3.95,1.16,-6.37,-8.93,0.87,-8.40,-4.98,28,10.0
22.50,5.13,120.63,0.42,1.26,0.59,0.72,1.41,-4.53,1.61,-7.01,-9.47,0.89,-8.42,-4.93,28,11.27
24.31,5.38,120.06,0.35,1.25,0.31,1.14,1.04,-4.52,2.07,-7.40,-9.42,0.96,-8.46,-4.86,28,11.26
25.31,5.63,119.81,0.32,1.17,0.17,1.36,0.88,-4.96,2.32,-7.58,-9.82,1.00,-8.47,-4.82,28,20.36
26.25,5.88,119.63,0.29,1.07,0.07,1.73,0.92,-5.12,2.95,-6.81,-9.99,1.05,-8.49,-4.79,28,0.56
27.06,6.13,119.38,0.30,0.95,0.04,1.63,3.09,-5.22,2.70,-5.41,-9.98,1.07,-8.50,-4.75,28,12.85
27.75,6.25,119.19,0.36,0.78,0.43,2.04,2.82,-5.19,3.12,-5.70,-9.90,1.07,-8.52,-4.71,28,10.28
28.44,6.13,118.69,0.31,0.70,0.63,1.78,2.88,-5.68,2.83,-5.66,-10.37,1.05,-8.55,-4.68,28,9.24
29.19,5.94,118.50,0.20,0.59,0.76,1.91,2.50,-6.33,2.92,-6.05,-10.99,1.01,-8.56,-4.66,28,10.29
29.19,5.63,118.44,0.08,0.46,0.83,2.20,2.09,-6.81,3.47,-6.81,-12.08,0.91,-8.58,-4.65,28,11.09
29.00,5.31,118.44,-0.05,0.29,0.82,3.17,1.12,-8.20,4.03,-7.46,-12.87,0.85,-8.58,-4.66,28,11.93
28.69,5.00,118.50,-0.27,-0.05,0.69,3.22,0.81,-8.58,4.02,-7.76,-13.27,0.79,-8.57,-4.68,28,12.1
28.25,4.63,118.63,-0.37,-0.21,0.59,3.28,0.64,-8.63,4.02,-7.91,-13.35,0.73,-8.56,-4.71,28,7.68
27.63,3.94,119.06,-0.46,-0.36,0.50,3.26,0.82,-8.46,3.93,-7.72,-13.22,0.67,-8.54,-4.76,28,10.41
27.00,3.63,119.38,-0.56,-0.49,0.41,3.00,1.08,-8.37,3.58,-7.25,-13.14,0.56,-8.49,-4.86,28,11.3
26.25,3.25,119.81,-0.67,-0.60,0.34,3.31,0.95,-9.20,3.81,-7.50,-14.13,0.50,-8.45,-4.93,28,11.94
25.50,2.94,120.25,-0.80,-0.69,0.29,3.83,0.34,-9.99,4.28,-8.07,-15.01,0.45,-8.41,-5.01,28,13.1
25.06,2.63,120.75,-0.92,-0.73,0.27,4.22,-0.15,-10.67,4.61,-8.51,-15.77,0.39,-8.36,-5.10,28,6.52
23.50,1.94,122.00,-1.11,-0.68,0.24,4.33,-0.53,-11.22,4.67,-8.85,-16.42,0.34,-8.31,-5.19,28,11.39
22.81,1.69,122.63,-1.18,-0.59,0.24,5.25,-0.55,-12.60,5.54,-8.80,-17.89,0.25,-8.18,-5.39,28,11.53
22.25,1.44,123.31,-1.26,-0.46,0.21,5.23,0.00,-13.23,5.49,-8.17,-18.62,0.22,-8.11,-5.49,28,10.47
22.25,1.25,124.06,-1.35,-0.34,0.17,5.27,0.64,-14.53,4.80,-6.34,-22.81,0.20,-8.03,-5.61,28,13.42
22.00,1.13,124.88,-1.41,-0.30,0.05,4.67,1.10,-21.33,4.85,-6.85,-27.06,0.17,-7.96,-5.72,28,8.04
21.06,0.75,126.38,-1.23,-0.47,0.23,6.76,-0.63,-26.08,6.89,-8.53,-31.90,0.13,-7.89,-5.81,28,11.79
20.19,0.31,126.75,-0.71,-0.42,0.71,6.93,-2.38,-26.44,6.98,-10.23,-32.31,0.05,-7.85,-5.87,28,10.05
19.44,-0.31,126.81,-0.10,-0.29,1.37,6.27,-7.20,-25.12,6.20,-15.05,-31.00,-0.22,-7.87,-5.83,28,11.57
18.19,-1.25,126.50,0.55,-0.10,2.02,7.51,-12.01,-23.25,7.10,-19.95,-28.99,-0.40,-7.94,-5.73,28,12.01
17.00,-2.31,125.81,2.20,0.32,2.74,4.90,-13.84,-17.97,4.30,-21.89,-23.54,-0.60,-8.05,-5.56,28,10.54
14.94,-4.75,123.00,3.04,0.25,2.88,2.05,-17.01,-17.31,1.24,-25.20,-22.64,-0.81,-8.19,-5.32,28,10.05
13.63,-6.19,120.88,4.07,-0.01,3.12,0.18,-16.97,-14.97,-0.88,-25.34,-19.97,-1.06,-8.36,-5.00,28,21.65
11.94,-8.06,118.00,5.33,-0.47,3.57,-1.37,-16.98,-12.24,-4.93,-24.17,-13.20,-1.76,-8.78,-3.98,28,1.15
9.81,-10.38,114.38,6.70,-1.02,4.10,-3.29,-15.86,-5.41,-5.50,-24.85,-8.65,-2.21,-8.98,-3.24,28,11.42
5.06,-16.13,104.06,10.30,-2.14,5.23,-2.81,-20.46,-1.81,-5.55,-29.59,-4.10,-2.73,-9.13,-2.28,28,10.12
3.00,-19.63,96.56,13.12,-2.40,5.91,-2.98,-18.49,16.56,-6.27,-27.66,15.51,-3.29,-9.17,-1.05,28,11.38
1.44,-23.38,86.81,16.62,-2.52,6.72,-3.28,-11.84,18.90,-0.64,-6.19,10.60,-4.48,-8.41,2.28,28,11.34
0.13,-27.19,74.75,19.90,-2.97,7.49,4.51,-1.80,-7.17,-0.46,-9.22,-3.13,-4.98,-7.41,4.04,28,14.01
358.94,-30.50,61.38,21.14,-3.08,7.63,4.56,0.27,-5.34,-0.77,-5.77,0.22,-5.33,-6.05,5.57,28,7.68
357.19,-34.31,32.81,21.02,-3.24,7.60,6.10,-1.31,-9.93,0.57,-5.70,-3.12,-5.52,-4.39,6.80,28,10.93
356.50,-34.50,18.13,21.06,-3.19,7.50,5.00,-2.37,-7.96,-0.55,-4.89,-0.28,-5.41,-0.51,8.15,28,12.52
