orix,oriy,oriz,gyrox,gyroy,gyroz,linerx,linery,linerz,accx,accy,accz,gravx,gravy,gravz,temps,ms
358.31,-30.75,-119.50,-4.10,-0.75,-0.10,5.01,-7.41,3.68,-0.03,0.07,-0.13,-5.05,7.48,-3.82,28,10.01
355.63,-31.19,-114.56,-4.09,-0.75,-0.10,5.07,-7.51,3.28,-0.01,0.10,-0.20,-5.08,7.62,-3.48,28,12.17
354.44,-31.44,-112.06,-4.09,-0.75,-0.10,5.08,-7.62,2.95,-0.02,0.12,-0.18,-5.14,7.86,-2.80,28,10.46
353.25,-31.63,-109.56,-4.08,-0.75,-0.11,5.10,-7.68,2.64,-0.04,0.19,-0.14,-5.17,7.96,-2.45,28,11.23
352.19,-31.81,-107.06,-4.07,-0.76,-0.11,5.12,-7.76,2.30,-0.05,0.19,-0.12,-5.19,8.04,-2.09,28,10.45
351.13,-32.00,-104.56,-4.06,-0.76,-0.11,5.14,-7.84,1.57,-0.07,0.27,-0.16,-5.22,8.11,-1.74,28,11.68
349.19,-32.31,-99.56,-4.05,-0.76,-0.11,5.15,-7.90,1.22,-0.08,0.26,-0.16,-5.24,8.17,-1.38,28,11.66
348.25,-32.44,-97.06,-4.04,-0.76,-0.12,5.17,-7.93,0.90,-0.08,0.28,-0.11,-5.26,8.21,-1.02,28,12.31
347.38,-32.50,-94.56,-4.04,-0.76,-0.12,5.16,-7.93,0.54,-0.13,0.35,-0.12,-5.29,8.25,-0.30,28,8.59
346.56,-32.63,-92.06,-4.04,-0.76,-0.12,5.14,-7.88,-0.21,-0.15,0.36,-0.15,-5.30,8.25,0.05,28,11.91
345.75,-32.69,-89.56,-4.03,-0.76,-0.13,5.14,-7.84,-0.51,-0.16,0.39,-0.09,-5.30,8.23,0.41,28,46.8
344.31,-32.81,-84.56,-4.03,-0.76,-0.14,5.10,-7.80,-0.83,-0.20,0.40,-0.05,-5.31,8.20,0.77,28,0.38
343.56,-32.81,-82.06,-4.02,-0.76,-0.14,5.11,-7.73,-1.17,-0.20,0.42,-0.04,-5.32,8.15,1.13,28,9.15
342.88,-32.81,-79.56,-4.03,-0.76,-0.14,5.11,-7.67,-1.50,-0.20,0.42,0.00,-5.32,8.02,1.84,28,1.05
342.25,-32.81,-77.06,-4.02,-0.76,-0.15,5.09,-7.51,-2.15,-0.21,0.42,0.03,-5.31,7.94,2.19,28,10.03
341.00,-32.75,-72.00,-4.02,-0.76,-0.15,5.09,-7.44,-2.49,-0.21,0.39,0.04,-5.31,7.84,2.53,28,8.39
340.38,-32.69,-69.50,-4.03,-0.75,-0.15,5.06,-7.32,-2.80,-0.23,0.40,0.07,-5.30,7.72,2.88,28,3.89
339.81,-32.63,-67.00,-4.03,-0.75,-0.15,5.06,-7.18,-3.07,-0.26,0.40,0.16,-5.27,7.46,3.55,28,10.19
339.19,-32.50,-64.50,-4.04,-0.75,-0.15,5.01,-7.05,-3.38,-0.22,0.40,0.17,-5.26,7.31,3.87,28,11.75
338.63,-32.44,-62.00,-4.05,-0.74,-0.15,4.98,-6.77,-3.92,-0.25,0.37,0.27,-5.24,7.14,4.20,28,8.99
338.06,-32.31,-59.50,-4.05,-0.73,-0.15,4.95,-6.58,-4.22,-0.26,0.38,0.28,-5.22,6.96,4.51,28,10.72
337.00,-32.00,-54.50,-4.06,-0.74,-0.14,4.92,-6.40,-4.49,-0.27,0.37,0.32,-5.19,6.77,4.82,28,12.76
336.44,-31.81,-52.06,-4.08,-0.73,-0.14,4.89,-6.21,-4.73,-0.31,0.37,0.45,-5.14,6.35,5.41,28,9.37
335.94,-31.63,-49.56,-4.10,-0.73,-0.14,4.78,-5.71,-5.16,-0.32,0.40,0.53,-5.11,6.12,5.69,28,11.71
335.44,-31.38,-47.06,-4.11,-0.73,-0.14,4.78,-5.71,-5.16,-0.33,0.38,0.61,-5.08,5.88,5.97,28,11.78
334.94,-31.19,-44.56,-4.11,-0.73,-0.14,4.71,-5.21,-5.49,-0.33,0.41,0.74,-5.04,5.63,6.24,28,8.76
333.94,-30.69,-39.56,-4.13,-0.73,-0.13,4.67,-4.92,-5.69,-0.32,0.45,0.79,-5.00,5.37,6.49,28,10.61
333.44,-30.38,-37.13,-4.13,-0.73,-0.13,4.63,-4.62,-5.86,-0.28,0.52,0.89,-4.92,4.82,6.97,28,12.09
332.94,-30.13,-34.63,-4.13,-0.73,-0.12,4.64,-4.29,-6.08,-0.24,0.58,1.04,-4.87,4.53,7.19,28,10.76
332.44,-29.81,-32.19,-4.13,-0.73,-0.12,4.63,-3.95,-6.15,-0.22,0.58,1.12,-4.83,4.23,7.40,28,10.42
331.94,-29.50,-29.75,-4.13,-0.73,-0.11,4.62,-3.32,-6.35,-0.15,0.60,1.24,-4.78,3.93,7.60,28,11.24
331.00,-28.81,-24.94,-4.11,-0.72,-0.11,20.36,4.90,1.20,15.63,8.53,8.98,-4.73,3.62,7.78,28,15.94
332.06,-28.94,-22.75,-2.49,-0.90,-2.39,43.81,37.03,23.42,39.06,40.35,31.33,-4.74,3.32,7.91,28,5.68
336.56,-29.25,-21.88,2.48,-2.19,-7.05,-16.98,37.17,16.49,-21.78,40.35,24.43,-4.76,3.23,7.93,28,11.33
339.63,-29.00,-22.19,3.22,-2.22,-4.27,-24.88,-15.55,25.26,-29.40,-12.52,33.42,-4.52,3.03,8.15,28,11.29
339.00,-27.44,-20.38,-4.40,-1.03,1.83,-34.99,-17.35,11.99,-39.38,-14.59,20.32,-4.38,2.76,8.32,28,12.94
337.19,-26.06,-16.88,-2.47,-0.92,0.05,-12.32,-10.85,-2.21,-16.63,-8.29,6.21,-4.31,2.56,8.42,28,10.21
336.44,-25.19,-15.69,-2.38,-1.41,1.00,-5.68,-10.39,7.54,-9.85,-7.98,16.08,-3.97,2.21,8.68,28,10.12
335.31,-23.88,-14.25,-3.09,-1.93,1.61,-2.96,-10.83,9.01,-6.79,-8.93,17.84,-3.82,1.90,8.82,28,17.94
334.38,-22.94,-12.13,-4.61,-0.79,0.20,0.47,-9.80,10.92,-3.27,-8.29,19.85,-3.75,1.51,8.93,28,7.15
333.50,-22.38,-6.88,-4.68,-0.28,-0.34,-3.23,-4.97,15.35,-6.97,-3.88,24.35,-3.73,1.09,9.00,28,9.02
333.44,-22.31,-4.38,-4.24,-0.19,-0.71,-3.49,0.32,17.73,-7.21,1.02,26.78,-3.72,0.69,9.04,28,13.67
333.50,-22.19,-2.25,-3.53,-0.27,-0.79,-4.32,3.40,16.00,-9.37,2.26,23.09,-3.65,0.08,9.09,28,9.29
333.50,-21.88,-0.50,-2.42,-0.79,-0.53,-5.71,2.57,13.14,-9.30,2.43,22.26,-3.59,-0.14,9.12,28,11.57
333.50,-20.94,2.19,-2.24,-0.87,-0.37,-5.71,3.30,11.48,-9.22,2.94,20.63,-3.51,-0.35,9.14,28,10.11
333.38,-20.44,3.38,-2.05,-0.91,-0.11,-5.56,2.51,10.17,-8.99,1.97,19.34,-3.43,-0.54,9.17,28,12.05
333.13,-19.94,4.31,-1.82,-0.88,0.06,-1.81,1.39,8.15,-4.56,0.02,16.23,-3.29,-0.84,9.19,28,10.86
332.88,-19.56,5.19,-1.65,-0.70,0.15,-0.40,1.31,6.76,-3.66,0.34,15.96,-3.26,-0.97,9.19,28,16.63
332.63,-19.38,6.00,-1.45,0.09,0.09,1.17,2.09,6.13,-2.09,0.99,15.31,-3.27,-1.10,9.17,28,6.42
332.38,-19.75,7.63,-1.39,0.59,-0.08,2.40,2.73,5.61,-0.91,1.51,14.76,-3.32,-1.22,9.14,28,8.89
332.44,-20.31,8.44,-1.32,1.01,-0.25,2.86,3.22,5.29,-0.53,1.87,14.38,-3.40,-1.35,9.09,28,10.76
332.56,-21.00,9.19,-1.22,1.28,-0.38,2.61,3.74,5.33,-1.00,2.00,13.91,-3.63,-1.58,8.96,28,13.51
332.75,-21.69,10.00,-1.15,1.43,-0.48,2.62,3.59,4.95,-1.64,1.92,14.24,-3.75,-1.70,8.89,28,7.82
333.00,-22.50,10.81,-1.13,1.54,-0.54,2.11,3.62,5.34,-1.71,2.39,14.65,-3.88,-1.82,8.81,28,10.61
333.31,-23.31,11.63,-1.14,1.58,-0.56,2.54,3.92,6.63,-1.46,1.98,15.37,-4.00,-1.94,8.73,28,10.87
333.69,-24.81,13.31,-1.16,1.45,-0.44,3.06,3.61,7.10,-1.05,1.55,15.75,-4.11,-2.05,8.65,28,11.43
333.88,-25.50,14.19,-1.18,1.37,-0.41,3.19,3.22,7.17,-1.03,1.05,15.75,-4.32,-2.28,8.49,28,12.61
334.06,-26.13,15.06,-1.22,1.31,-0.42,3.15,3.25,7.33,-1.17,0.96,15.83,-4.41,-2.41,8.41,28,8.34
334.19,-26.75,15.94,-1.27,1.28,-0.45,2.84,2.82,7.95,-1.99,0.11,16.89,-4.51,-2.53,8.32,28,9.7
334.38,-27.38,16.94,-1.31,1.27,-0.46,2.41,2.79,9.24,-2.18,0.12,17.48,-4.60,-2.66,8.24,28,11.39
334.69,-28.50,18.81,-1.24,1.18,-0.43,2.74,4.07,10.55,-1.93,1.29,18.71,-4.68,-2.78,8.15,28,11.48
334.81,-28.94,19.56,-1.04,1.01,-0.34,2.88,4.46,10.83,-1.87,1.58,18.91,-4.75,-2.87,8.07,28,11.01
334.94,-29.31,20.19,-0.76,0.80,-0.26,2.75,4.68,10.53,-2.05,1.73,18.55,-4.80,-2.95,8.02,28,10.36
335.06,-29.63,20.56,-0.47,0.60,-0.24,2.42,4.38,9.94,-2.94,0.35,16.47,-4.87,-3.02,7.95,28,13.81
335.19,-29.75,20.81,-0.08,0.32,-0.30,1.72,2.76,7.86,-3.16,-0.27,15.80,-4.88,-3.04,7.93,28,9.57
335.63,-29.94,21.13,-0.01,0.25,-0.35,1.47,2.29,7.20,-3.42,-0.77,15.13,-4.89,-3.06,7.92,28,9.99
335.88,-30.00,21.31,-0.03,0.23,-0.43,1.00,2.09,6.39,-3.89,-0.99,14.30,-4.90,-3.08,7.91,28,11.03
336.13,-30.00,21.50,-0.11,0.20,-0.46,1.11,2.28,5.91,-4.00,-1.23,14.20,-4.89,-3.15,7.88,28,10.65
336.38,-29.94,21.75,-0.16,0.10,-0.45,0.89,1.91,6.31,-3.51,-1.26,13.92,-4.88,-3.18,7.88,28,11.49
336.56,-29.81,22.00,-0.20,-0.05,-0.43,1.08,1.74,5.81,-3.77,-1.47,13.69,-4.85,-3.21,7.88,28,10.73
336.75,-29.69,22.19,-0.19,-0.18,-0.36,0.88,1.64,5.62,-3.93,-1.59,13.52,-4.82,-3.24,7.89,28,12.08
337.19,-29.19,22.38,-0.08,-0.37,-0.27,0.79,1.69,5.04,-3.99,-1.57,12.95,-4.78,-3.26,7.91,28,10.66
337.31,-28.94,22.44,-0.02,-0.43,-0.20,-0.25,2.19,3.68,-5.00,-1.08,11.61,-4.70,-3.27,7.95,28,9.67
337.38,-28.69,22.38,0.09,-0.46,-0.18,0.27,1.56,4.45,-5.79,-1.05,11.03,-4.66,-3.27,7.98,28,10.83
337.44,-28.38,22.25,0.16,-0.50,-0.20,-1.13,2.22,3.05,-4.94,-1.68,9.70,-4.61,-3.26,8.01,28,9.89
337.88,-28.06,22.13,0.23,-0.50,-0.26,-0.62,0.12,1.36,-5.18,-3.12,9.40,-4.56,-3.25,8.04,28,11.63
338.13,-27.75,22.00,0.35,-0.38,-0.58,-0.20,1.26,2.17,-4.72,-1.98,10.24,-4.52,-3.25,8.07,28,11.31
338.69,-27.06,21.88,0.18,-0.51,-0.47,0.10,0.36,1.82,-4.36,-2.88,9.92,-4.40,-3.26,8.12,28,11.3
338.88,-26.69,21.88,0.11,-0.61,-0.39,1.15,-0.55,1.62,-3.25,-3.82,9.75,-4.40,-3.26,8.12,28,10.22
339.25,-26.25,21.75,0.20,-0.64,-0.30,1.75,-0.68,1.68,-2.58,-3.95,9.84,-4.28,-3.24,8.20,28,9.92
339.31,-25.94,21.56,0.37,-0.63,-0.21,0.97,-0.13,1.44,-3.25,-3.34,9.69,-4.23,-3.21,8.24,28,12.18
339.38,-25.56,21.25,0.53,-0.68,-0.02,0.47,0.25,0.57,-3.70,-2.91,8.85,-4.17,-3.16,8.28,28,12.1
339.38,-24.88,20.44,0.64,-0.72,0.09,0.37,-0.35,0.38,-3.74,-3.46,8.71,-4.12,-3.11,8.33,28,9.05
339.56,-24.44,19.88,0.82,-0.78,0.15,1.26,-0.10,-0.20,-2.80,-3.14,8.18,-4.06,-3.04,8.38,28,10.8
339.50,-24.06,19.19,1.03,-0.87,0.25,0.92,-0.44,0.48,-2.99,-2.97,8.84,-3.93,-2.82,8.52,28,11.33
339.31,-23.63,18.31,1.22,-0.92,0.44,-6.64,3.92,0.15,-10.51,1.23,8.75,-3.87,-2.69,8.59,28,10.85
339.06,-23.25,17.38,1.58,-1.02,0.38,0.64,-2.45,2.12,-3.15,-5.00,10.79,-3.79,-2.54,8.67,28,10.66
338.94,-22.75,16.31,1.71,-0.85,0.30,-0.92,-2.24,0.32,-4.66,-4.63,9.07,-3.73,-2.38,8.74,28,10.51
339.19,-21.88,14.25,1.71,-0.93,-0.03,-1.55,-1.18,0.94,-5.21,-3.43,9.76,-3.65,-2.24,8.81,28,11.24
339.38,-21.38,13.31,1.73,-0.87,-0.19,0.11,-0.81,-0.67,-5.36,-2.50,8.02,-3.50,-1.96,8.94,28,11.06
339.69,-20.88,12.38,1.70,-0.79,-0.31,-2.38,-0.99,0.60,-5.81,-2.83,9.60,-3.43,-1.83,9.00,28,12.65
340.13,-20.44,11.50,1.69,-0.68,-0.49,-2.38,-0.99,0.60,-4.91,-3.95,8.96,-3.36,-1.71,9.04,28,8.51
340.88,-20.06,10.69,1.66,-0.63,-0.72,-0.65,-2.07,0.73,-3.95,-3.66,9.83,-3.30,-1.59,9.09,28,11.19
342.56,-19.25,9.13,1.88,-0.49,-1.43,-0.22,-1.48,0.16,-3.46,-2.95,9.30,-3.23,-1.47,9.13,28,10.62
343.69,-18.88,8.38,1.90,-0.40,-1.70,0.00,-0.86,-0.30,-2.66,-2.59,8.52,-3.12,-1.24,9.21,28,10.56
344.88,-18.56,7.69,1.88,-0.33,-1.83,0.46,-1.34,-0.68,-2.68,-0.67,9.64,-3.08,-1.13,9.23,28,9.96
346.44,-18.31,7.00,1.81,-0.23,-1.88,0.39,0.46,0.40,-2.38,-0.10,10.00,-3.04,-1.04,9.26,28,11.03
347.56,-18.06,6.44,1.36,-0.17,-1.69,1.05,1.26,0.97,-1.95,0.29,10.25,-3.01,-0.97,9.28,28,13.25
349.56,-17.69,5.63,1.09,-0.13,-1.50,-0.33,0.54,0.45,-3.32,-0.37,9.75,-2.98,-0.91,9.29,28,12.16
350.31,-17.63,5.31,0.92,-0.07,-1.27,-1.08,2.99,-3.46,-4.05,2.11,5.83,-2.97,-0.87,9.30,28,6.39
351.19,-17.56,5.06,0.76,0.05,-1.03,1.07,4.71,-5.88,-1.89,3.87,3.42,-3.00,-0.80,9.29,28,10.01
351.56,-17.81,4.94,0.52,0.47,-0.60,1.77,-0.34,-1.80,-1.00,-3.10,11.66,-3.05,-0.77,9.28,28,11.62
351.88,-18.13,4.75,0.45,0.54,-0.33,2.34,-0.91,2.82,-0.75,-1.66,12.09,-3.10,-0.74,9.27,28,10.24
352.31,-18.63,4.38,0.46,0.36,-0.31,2.66,-0.11,1.33,-0.46,-0.83,10.60,-3.13,-0.71,9.26,28,10.35
352.44,-18.81,4.25,0.33,0.33,-0.22,2.86,0.85,1.25,-0.29,0.16,10.51,-3.16,-0.69,9.25,28,10.62
352.50,-19.00,4.19,0.16,0.37,-0.08,2.70,1.21,1.72,-0.49,0.52,10.97,-3.22,-0.68,9.23,28,9.76
352.50,-19.19,4.19,-0.01,0.33,0.08,0.79,2.05,0.46,-0.59,-0.43,10.63,-3.25,-0.67,9.22,28,12.89
352.44,-19.38,4.13,0.05,0.31,0.09,0.63,1.83,-1.58,-2.65,1.18,7.63,-3.28,-0.65,9.21,28,10.32
352.44,-19.50,4.06,0.18,0.24,0.15,-10.59,4.45,-5.69,-13.89,3.81,3.51,-3.30,-0.63,9.21,28,8.92
352.38,-19.69,3.94,0.38,-0.08,-0.05,0.70,3.40,-2.73,-2.58,2.79,6.47,-3.29,-0.60,9.21,28,21.79
352.69,-19.63,3.38,0.68,0.09,-0.31,0.59,0.17,0.30,-2.70,-0.37,9.52,-3.30,-0.55,9.21,28,1.03
353.06,-19.81,3.13,0.73,0.28,-0.53,1.22,-1.17,-0.30,-0.98,-0.55,8.40,-3.35,-0.46,9.20,28,12.28
353.50,-20.00,2.88,0.67,0.36,-0.70,2.36,-0.08,-0.79,-0.56,-0.80,8.57,-3.39,-0.44,9.18,28,9.98
354.00,-20.25,2.75,0.52,0.48,-0.79,2.83,-0.36,-0.61,0.59,-2.74,10.60,-3.44,-0.43,9.17,28,9.77
354.44,-20.50,2.69,0.27,0.40,-0.77,2.88,-0.32,-2.48,-0.58,-0.76,6.67,-3.47,-0.43,9.16,28,13.7
355.31,-20.88,2.75,0.25,0.37,-0.73,1.29,0.63,-1.01,-2.20,0.18,8.13,-3.50,-0.44,9.14,28,9.53
355.75,-21.06,2.88,0.06,0.31,-0.67,1.17,-0.76,-0.77,-2.34,-1.22,8.36,-3.52,-0.45,9.13,28,10.69
356.06,-21.25,3.13,-0.21,0.44,-0.68,1.15,-0.66,-0.06,-2.41,-1.16,9.05,-3.61,-0.56,9.09,28,10.25
356.44,-21.56,3.50,-0.42,0.58,-0.71,2.30,0.12,-0.72,-1.35,-0.50,8.34,-3.66,-0.63,9.07,28,11.08
356.75,-21.88,3.94,-0.39,0.53,-0.74,0.85,0.55,0.78,-2.85,-0.13,9.83,-3.70,-0.69,9.05,28,10.94
357.63,-22.38,4.63,-0.17,0.46,-0.85,3.22,1.19,-2.59,-0.51,0.45,6.44,-3.73,-0.73,9.03,28,10.03
358.19,-22.50,4.81,0.06,0.33,-0.94,1.61,-0.17,0.82,-2.14,-0.94,9.84,-3.76,-0.76,9.02,28,10.38
358.75,-22.63,4.88,0.29,0.27,-1.00,1.50,0.18,-0.92,-1.52,-0.27,7.08,-3.79,-0.77,9.01,28,12.6
359.38,-22.69,4.94,0.42,0.26,-1.07,2.26,0.49,-1.92,-1.52,-0.60,7.07,-3.80,-0.78,9.00,28,9.56
0.13,-22.81,4.94,0.52,0.28,-1.34,3.15,-0.29,-2.64,-0.66,-1.08,6.35,-3.81,-0.78,8.99,28,12.53
0.94,-22.88,4.94,0.52,0.28,-1.34,4.32,-0.42,-3.27,0.49,-1.22,5.71,-3.83,-0.79,8.99,28,7.66
1.88,-23.00,5.00,0.58,0.32,-1.89,4.87,-0.54,-3.06,1.02,-1.35,5.91,-3.84,-0.81,8.98,28,9.25
4.31,-23.13,5.38,0.52,0.31,-2.22,5.10,-0.78,-2.76,1.24,-1.63,6.21,-3.85,-0.85,8.97,28,11.64
5.75,-23.13,5.75,0.41,0.29,-2.51,5.12,-1.62,-2.01,1.27,-2.85,7.11,-3.85,-0.98,8.96,28,11.37
7.31,-23.13,6.25,0.28,0.27,-2.77,5.12,-1.86,-1.85,1.15,-3.09,7.31,-3.85,-1.08,8.95,28,9.87
9.00,-23.13,6.88,0.15,0.26,-2.97,5.00,-2.00,-1.63,1.12,-3.26,7.53,-3.83,-1.19,8.94,28,9.33
10.75,-23.00,7.63,-0.04,0.23,-3.22,4.72,-2.16,-1.30,0.90,-3.48,7.62,-3.81,-1.32,8.93,28,11.37
14.38,-22.75,9.19,-0.10,0.20,-3.31,4.56,-2.11,-1.33,0.77,-3.56,7.58,-3.79,-1.45,8.92,28,10.65
16.25,-22.50,10.06,-0.15,0.15,-3.38,4.47,-2.14,-1.18,0.71,-3.73,7.73,-3.75,-1.58,8.91,28,15.56
18.13,-22.19,10.94,-0.18,0.08,-3.45,4.18,-2.11,-0.98,0.47,-3.84,7.92,-3.64,-1.86,8.90,28,5.0
20.06,-21.81,11.81,-0.19,-0.01,-3.52,3.74,-2.24,-0.75,0.17,-4.25,8.15,-3.56,-2.01,8.91,28,11.91
22.06,-21.31,12.69,-0.15,-0.21,-3.62,3.51,-2.25,-0.47,0.03,-4.39,8.44,-3.47,-2.14,8.91,28,11.53
26.00,-20.06,14.25,-0.10,-0.30,-3.62,3.41,-2.75,-0.33,0.04,-5.02,8.58,-3.37,-2.27,8.92,28,11.29
27.94,-19.31,15.00,-0.06,-0.48,-3.61,3.25,-2.86,-0.37,0.00,-5.26,8.56,-3.25,-2.39,8.93,28,10.83
29.94,-18.56,15.63,-0.06,-0.48,-3.61,3.24,-2.98,-0.39,0.56,-5.86,9.01,-2.98,-2.62,8.96,28,11.59
31.88,-17.69,16.31,-0.07,-0.58,-3.60,2.97,-3.27,0.17,0.13,-6.00,9.15,-2.83,-2.73,8.98,28,10.83
33.81,-16.75,16.88,-0.16,-0.89,-3.48,3.15,-3.33,0.29,0.49,-6.16,9.29,-2.65,-2.83,9.00,28,10.57
35.63,-15.69,17.50,-0.17,-0.99,-3.43,2.89,-2.99,0.21,0.41,-5.93,9.23,-2.47,-2.93,9.02,28,10.99
39.19,-13.44,18.50,-0.17,-1.09,-3.36,2.67,-2.95,0.48,0.38,-5.98,9.52,-2.28,-3.03,9.04,28,12.57
40.94,-12.25,18.94,-0.16,-1.18,-3.31,2.57,-2.84,0.50,0.52,-5.95,9.78,-1.87,-3.19,9.08,28,9.08
42.63,-11.00,19.31,-0.15,-1.26,-3.28,2.39,-2.76,0.70,0.90,-6.32,10.27,-1.65,-3.25,9.10,28,10.81
44.25,-9.69,19.69,-0.14,-1.33,-3.25,2.55,-3.06,1.17,1.06,-6.36,10.22,-1.42,-3.31,9.11,28,10.06
45.94,-8.31,20.00,-0.14,-1.40,-3.23,2.29,-3.04,0.93,1.10,-6.41,10.07,-1.19,-3.37,9.13,28,12.24
49.19,-5.56,20.50,-0.16,-1.50,-3.22,2.18,-3.05,0.70,1.23,-6.47,9.84,-0.95,-3.42,9.14,28,10.25
50.81,-4.13,20.75,-0.23,-1.55,-3.24,2.23,-3.29,0.77,1.51,-6.76,9.91,-0.46,-3.51,9.14,28,12.36
52.50,-2.69,21.00,-0.32,-1.57,-3.24,2.07,-3.38,0.81,1.61,-6.89,9.95,-0.21,-3.56,9.13,28,13.36
54.13,-1.19,21.25,-0.41,-1.57,-3.24,1.96,-3.44,0.77,2.01,-7.09,10.02,0.03,-3.60,9.11,28,7.15
55.75,0.19,21.56,-0.48,-1.56,-3.22,1.90,-3.66,1.13,2.19,-7.31,10.22,0.28,-3.65,9.09,28,21.87
58.94,3.06,22.13,-0.60,-1.54,-3.14,1.78,-3.61,1.21,2.31,-7.30,10.28,0.53,-3.69,9.07,28,2.24
60.44,4.50,22.38,-0.64,-1.54,-3.09,1.74,-3.55,1.34,2.52,-7.28,10.38,0.77,-3.72,9.03,28,8.17
62.00,5.94,22.63,-0.69,-1.54,-3.02,1.45,-3.50,1.42,2.48,-7.27,10.41,1.02,-3.76,8.99,28,14.46
63.50,7.38,22.88,-0.71,-1.55,-2.97,1.02,-3.04,1.05,3.10,-6.99,10.60,1.50,-3.81,8.90,28,8.26
65.00,8.81,23.13,-0.80,-1.54,-2.79,1.02,-3.12,1.66,2.76,-6.96,10.51,1.74,-3.83,8.85,28,11.5
67.75,11.56,23.69,-0.83,-1.53,-2.73,0.75,-2.60,1.55,2.73,-6.46,10.34,1.97,-3.86,8.79,28,9.26
69.19,12.94,23.94,-0.88,-1.51,-2.68,0.58,-2.44,1.45,2.78,-6.32,10.18,2.20,-3.88,8.73,28,10.61
70.56,14.31,24.25,-0.94,-1.48,-2.64,0.50,-2.51,1.89,2.93,-6.41,10.55,2.64,-3.92,8.58,28,74.07
71.88,15.63,24.50,-1.00,-1.45,-2.61,0.26,-2.25,1.93,2.86,-5.99,10.29,2.86,-3.94,8.51,28,5.39
73.25,16.94,24.81,-1.07,-1.41,-2.57,-0.20,-2.11,1.93,2.86,-6.07,10.36,3.07,-3.96,8.42,28,0.0
74.56,18.19,25.13,-1.14,-1.36,-2.54,-0.20,-2.11,1.93,3.04,-6.02,10.68,3.27,-3.98,8.34,28,8.85
75.94,19.50,25.50,-1.20,-1.32,-2.50,-0.45,-1.89,2.42,3.01,-5.90,10.67,3.47,-4.00,8.25,28,0.42
78.63,21.94,26.19,-1.26,-1.31,-2.42,-0.72,-1.59,2.43,2.95,-5.61,10.58,3.67,-4.01,8.15,28,9.76
79.94,23.19,26.50,-1.23,-1.32,-2.39,-0.99,-1.33,2.59,2.87,-5.36,10.65,4.06,-4.03,7.96,28,0.0
81.19,24.50,26.81,-1.19,-1.35,-2.37,-1.18,-1.33,2.85,2.88,-5.36,10.81,4.26,-4.02,7.86,28,9.01
82.50,25.75,27.06,-1.14,-1.38,-2.34,-1.28,-1.36,3.28,2.92,-5.23,11.11,4.46,-4.00,7.75,28,1.01
83.75,27.06,27.31,-1.03,-1.46,-2.32,-1.94,-1.03,3.30,2.72,-5.01,10.95,4.66,-3.98,7.65,28,10.62
86.25,29.69,27.56,-0.97,-1.50,-2.33,-2.35,-0.90,3.45,2.51,-4.84,10.99,4.86,-3.94,7.54,28,0.89
87.50,31.00,27.63,-0.90,-1.52,-2.33,-2.77,-0.86,3.49,2.28,-4.76,10.93,5.05,-3.89,7.44,28,15.9
88.81,32.38,27.63,-0.80,-1.53,-2.35,-3.41,-0.79,3.38,1.84,-4.63,10.72,5.25,-3.83,7.33,28,5.98
90.06,33.75,27.50,-0.71,-1.53,-2.37,-3.83,-0.94,3.45,1.38,-4.72,10.87,5.64,-3.68,7.12,28,10.86
91.31,35.13,27.31,-0.64,-1.52,-2.40,-4.73,-1.19,3.95,1.09,-4.78,10.97,5.83,-3.58,7.02,28,11.16
93.88,37.75,26.69,-0.55,-1.42,-2.43,-5.43,-1.27,3.90,0.57,-4.76,10.83,6.00,-3.48,6.92,28,9.73
95.13,39.00,26.31,-0.51,-1.34,-2.42,-5.90,-1.31,3.85,0.27,-4.68,10.68,6.17,-3.37,6.82,28,11.09
96.44,40.25,25.81,-0.47,-1.26,-2.41,-6.32,-1.40,3.82,0.01,-4.66,10.55,6.48,-3.14,6.64,28,10.56
97.75,41.38,25.25,-0.42,-1.17,-2.38,-6.96,-1.38,3.21,-0.77,-4.39,9.61,6.62,-3.01,6.56,28,11.35
99.00,42.50,24.63,-0.39,-1.08,-2.34,-7.73,-1.55,2.92,-0.98,-4.44,9.41,6.75,-2.89,6.49,28,10.43
100.25,43.50,24.00,-0.36,-0.99,-2.29,-7.73,-1.55,2.92,-1.22,-4.35,9.26,6.87,-2.76,6.42,28,10.25
101.56,44.44,23.25,-0.35,-0.91,-2.24,-8.75,-1.54,2.64,-1.77,-4.18,9.00,6.98,-2.64,6.36,28,11.86
103.94,46.19,21.75,-0.33,-0.74,-2.07,-9.07,-1.68,2.48,-2.00,-4.20,8.78,7.07,-2.52,6.30,28,12.04
105.00,46.88,21.00,-0.30,-0.66,-1.95,-9.57,-1.70,2.24,-2.72,-4.12,7.98,7.24,-2.29,6.20,28,10.77
106.00,47.56,20.25,-0.25,-0.59,-1.80,-9.96,-1.82,1.78,-2.70,-4.18,7.76,7.30,-2.19,6.15,28,10.84
106.94,48.13,19.56,-0.19,-0.54,-1.63,-10.01,-1.99,1.60,-2.86,-4.20,7.46,7.36,-2.09,6.12,28,10.04
107.75,48.69,18.88,-0.10,-0.49,-1.24,-10.26,-2.32,1.33,-2.83,-4.33,7.41,7.42,-2.01,6.08,28,10.95
109.00,49.63,17.81,-0.09,-0.52,-1.04,-9.91,-2.56,1.59,-2.44,-4.50,7.63,7.47,-1.94,6.04,28,11.42
109.44,50.06,17.44,-0.09,-0.55,-0.83,-9.84,-2.34,2.07,-2.32,-4.23,8.07,7.52,-1.89,6.00,28,10.43
